X,Y,Z,X_size,Y_size,Z_size,Density,Rock_code,Ore_per,Au_grade,Block_ton,Au_mass
2517480,5822460,6200,40,40,40,0.0745,50,100,0.0373,4768,124.49248
2517480,5822460,6240,40,40,40,0.0745,50,100,0.0539,4768,179.89664
2517480,5822500,6120,40,40,40,0.0769,44,100,0.0069,4921.6,23.771328
2517480,5822500,6160,40,40,40,0.0745,50,100,0.0166,4768,55.40416
2517480,5822500,6200,40,40,40,0.0745,50,100,0.0342,4768,114.14592
2517480,5822500,6240,40,40,40,0.0745,50,100,0.0476,4768,158.86976
2517480,5822540,6160,40,40,40,0.0745,50,100,0.0137,4768,45.72512
2517480,5822540,6200,40,40,40,0.0745,50,100,0.0344,4768,114.81344
2517480,5822540,6240,40,40,40,0.0745,50,100,0.0456,4768,152.19456
2517520,5822420,6120,40,40,40,0.0745,50,100,0.047,4768,156.8672
2517520,5822420,6160,40,40,40,0.0745,50,100,0.0389,4768,129.83264
2517520,5822420,6200,40,40,40,0.0745,50,80.32,0.0668,4768,179.074789
2517520,5822420,6240,40,40,40,0.0745,50,100,0.0456,4768,152.19456
2517520,5822460,6120,40,40,40,0.0745,50,100,0.0177,4768,59.07552
2517520,5822460,6160,40,40,40,0.0745,50,100,0.0382,4768,127.49632
2517520,5822460,6200,40,40,40,0.0745,50,81.17,0.0302,4768,81.815724
2517520,5822460,6240,40,40,40,0.0745,50,100,0.0558,4768,186.23808
2517520,5822500,6120,40,40,40,0.0745,50,100,0.011,4768,36.7136
2517520,5822500,6160,40,40,40,0.0745,50,100,0.0202,4768,67.41952
2517520,5822500,6200,40,40,40,0.0745,50,84.68,0.0321,4768,90.723578
2517520,5822500,6240,40,40,40,0.0745,50,100,0.0476,4768,158.86976
2517520,5822540,6160,40,40,40,0.0745,50,100,0.0131,4768,43.72256
2517520,5822540,6200,40,40,40,0.0745,50,94.86,0.024,4768,75.985137
2517520,5822540,6240,40,40,40,0.0745,50,100,0.0456,4768,152.19456
2517560,5822420,6120,40,40,40,0.0745,50,100,0.0425,4768,141.848
2517560,5822420,6160,40,40,40,0.0745,50,98.55,0.0431,4768,141.764727
2517560,5822420,6200,40,40,40,0.0745,50,0,0.0599,4768,0
2517560,5822420,6240,40,40,40,0.0769,51,100,0.0471,4921.6,162.265152
2517560,5822460,6120,40,40,40,0.0745,50,100,0.0292,4768,97.45792
2517560,5822460,6160,40,40,40,0.0745,50,97.23,0.0398,4768,129.15691
2517560,5822460,6200,40,40,40,0.0745,50,0,0.0411,4768,0
2517560,5822460,6240,40,40,40,0.0745,50,100,0.0505,4768,168.5488
2517560,5822500,6120,40,40,40,0.0769,44,100,0.021,4921.6,72.34752
2517560,5822500,6160,40,40,40,0.0745,50,96.46,0.0367,4768,118.153777
2517560,5822500,6200,40,40,40,0.0745,50,68.8,0.0303,4768,69.576945
2517560,5822500,6240,40,40,40,0.0745,50,100,0.0521,4768,173.88896
2517560,5822540,6120,40,40,40,0.0769,44,100,0.0081,4921.6,27.905472
2517560,5822540,6160,40,40,40,0.0745,50,99.88,0.022,4768,73.339087
2517560,5822540,6200,40,40,40,0.0745,50,74.96,0.0191,4768,47.785621
2517560,5822540,6240,40,40,40,0.0745,50,100,0.0434,4768,144.85184
2517600,5822420,6120,40,40,40,0.0745,50,100,0.0446,4768,148.85696
2517600,5822420,6160,40,40,40,0.0745,50,0,0.0343,4768,0
2517600,5822420,6200,40,40,40,0.0769,51,74.44,0.0456,4921.6,116.943358
2517600,5822420,6240,40,40,40,0.0769,51,99.74,0.0283,4921.6,97.243404
2517600,5822460,6120,40,40,40,0.0745,50,100,0.0304,4768,101.46304
2517600,5822460,6160,40,40,40,0.0745,50,0,0.0446,4768,0
2517600,5822460,6200,40,40,40,0.0745,50,89.83,0.0441,4768,132.219124
2517600,5822460,6240,40,40,40,0.0769,51,100,0.0282,4921.6,97.152384
2517600,5822500,6120,40,40,40,0.0769,44,100,0.0344,4921.6,118.512128
2517600,5822500,6160,40,40,40,0.0745,50,0,0.0281,4768,0
2517600,5822500,6200,40,40,40,0.0745,50,97.17,0.0346,4768,112.212849
2517600,5822500,6240,40,40,40,0.0745,50,100,0.0345,4768,115.1472
2517600,5822540,6120,40,40,40,0.0769,44,100,0.0282,4921.6,97.152384
2517600,5822540,6160,40,40,40,0.0745,50,78.61,0.0242,4768,63.493234
2517600,5822540,6200,40,40,40,0.0745,50,93.83,0.0247,4768,77.352251
2517600,5822540,6240,40,40,40,0.0745,50,100,0.0364,4768,121.48864
2517480,5822420,6280,40,40,40,0.0745,50,98.26,0.0454,4768,148.89047
2517480,5822420,6320,40,40,40,0.0745,51,0,0.0147,4768,0
2517480,5822420,6360,40,40,40,0.0745,51,0,0.0115,4768,0
2517480,5822420,6400,40,40,40,0.0745,51,0,0.0033,4768,0
2517480,5822460,6280,40,40,40,0.0745,50,100,0.037,4768,123.4912
2517480,5822460,6320,40,40,40,0.0745,51,0,0.0093,4768,0
2517480,5822460,6360,40,40,40,0.0745,51,0,0.018,4768,0
2517480,5822460,6400,40,40,40,0.0745,51,0,0.0003,4768,0
2517480,5822500,6280,40,40,40,0.0745,50,100,0.0428,4768,142.84928
2517480,5822500,6320,40,40,40,0.0769,51,0,0.0318,4921.6,0
2517480,5822500,6360,40,40,40,0.0745,51,0,0.0216,4768,0
2517480,5822500,6400,40,40,40,0.0745,51,0,0.0008,4768,0
2517480,5822540,6280,40,40,40,0.0745,50,100,0.0232,4768,77.43232
2517480,5822540,6320,40,40,40,0.0745,51,0,0.0078,4768,0
2517480,5822540,6360,40,40,40,0.0745,51,0,0.0143,4768,0
2517480,5822540,6400,40,40,40,0.0745,51,0,0.0155,4768,0
2517520,5822420,6280,40,40,40,0.0769,51,99.56,0.0666,4921.6,228.435434
2517520,5822420,6320,40,40,40,0.0745,51,0,0.0368,4768,0
2517520,5822420,6360,40,40,40,0.0745,51,0,0.0165,4768,0
2517520,5822420,6400,40,40,40,0.0745,51,0,0.0057,4768,0
2517520,5822460,6280,40,40,40,0.0769,51,100,0.0579,4921.6,199.472448
2517520,5822460,6320,40,40,40,0.0745,51,0,0.06,4768,0
2517520,5822460,6360,40,40,40,0.0745,51,0,0.0369,4768,0
2517520,5822460,6400,40,40,40,0.0745,51,0,0.0009,4768,0
2517520,5822500,6280,40,40,40,0.0745,50,100,0.0443,4768,147.85568
2517520,5822500,6320,40,40,40,0.0769,51,72.81,0.0357,4921.6,89.54959
2517520,5822500,6360,40,40,40,0.0745,51,0,0.025,4768,0
2517520,5822500,6400,40,40,40,0.0745,51,0,0.0014,4768,0
2517520,5822540,6280,40,40,40,0.0745,50,100,0.0232,4768,77.43232
2517520,5822540,6320,40,40,40,0.0745,51,0,0.0364,4768,0
2517520,5822540,6360,40,40,40,0.0745,51,0,0.0215,4768,0
2517520,5822540,6400,40,40,40,0.0745,51,0,0.014,4768,0
2517560,5822420,6280,40,40,40,0.0769,51,100,0.0723,4921.6,249.082176
2517560,5822420,6320,40,40,40,0.0745,51,0,0.0407,4768,0
2517560,5822420,6360,40,40,40,0.0745,51,0,0.0134,4768,0
2517560,5822420,6400,40,40,40,0.0745,51,0,0.0097,4768,0
2517560,5822460,6280,40,40,40,0.0769,51,100,0.0479,4921.6,165.021248
2517560,5822460,6320,40,40,40,0.0769,51,0,0.033,4921.6,0
2517560,5822460,6360,40,40,40,0.0745,51,0,0.0233,4768,0
2517560,5822460,6400,40,40,40,0.0745,51,0,0.0097,4768,0
2517560,5822500,6280,40,40,40,0.0769,51,100,0.0388,4921.6,133.670656
2517560,5822500,6320,40,40,40,0.0769,51,88.47,0.0308,4921.6,93.875248
2517560,5822500,6360,40,40,40,0.0745,51,0,0.0226,4768,0
2517560,5822500,6400,40,40,40,0.0745,51,0,0.0014,4768,0
2517560,5822540,6280,40,40,40,0.0769,51,100,0.0269,4921.6,92.673728
2517560,5822540,6320,40,40,40,0.0769,51,68.25,0.0406,4921.6,95.462553
2517560,5822540,6360,40,40,40,0.0745,51,0,0.0236,4768,0
2517560,5822540,6400,40,40,40,0.0745,51,0,0.0112,4768,0
2517600,5822420,6280,40,40,40,0.0769,51,75,0.0374,4921.6,96.635616
2517600,5822420,6320,40,40,40,0.0745,51,0,0.0147,4768,0
2517600,5822420,6360,40,40,40,0.0745,51,0,0.0113,4768,0
2517600,5822420,6400,40,40,40,0.0745,51,0,0.0057,4768,0
2517600,5822460,6280,40,40,40,0.0769,51,98.13,0.0327,4921.6,110.548768
2517600,5822460,6320,40,40,40,0.0769,51,0,0.0316,4921.6,0
2517600,5822460,6360,40,40,40,0.0745,51,0,0.0129,4768,0
2517600,5822460,6400,40,40,40,0.0745,51,0,0.0057,4768,0
2517600,5822500,6280,40,40,40,0.0769,51,100,0.0326,4921.6,112.310912
2517600,5822500,6320,40,40,40,0.0769,51,96.35,0.0272,4921.6,90.286949
2517600,5822500,6360,40,40,40,0.0745,51,0,0.0169,4768,0
2517600,5822500,6400,40,40,40,0.0745,51,0,0.0062,4768,0
2517600,5822540,6280,40,40,40,0.0769,51,100,0.0264,4921.6,90.951168
2517600,5822540,6320,40,40,40,0.0769,51,96.21,0.0154,4921.6,51.044069
2517600,5822540,6360,40,40,40,0.0745,51,0,0.0157,4768,0
2517600,5822540,6400,40,40,40,0.0745,51,0,0.0182,4768,0
2517480,5822420,6440,40,40,40,0.0745,51,0,0.0004,4768,0
2517480,5822420,6480,40,40,40,0.0745,51,0,0.0009,4768,0
2517480,5822420,6520,40,40,40,0.0745,51,0,0.0006,4768,0
2517480,5822420,6560,40,40,40,0.0745,51,0,0.0002,222.1888,0
2517480,5822460,6440,40,40,40,0.0745,51,0,0.0002,4768,0
2517480,5822460,6480,40,40,40,0.0745,51,0,0.0008,4768,0
2517480,5822460,6520,40,40,40,0.0745,51,0,0.0002,4768,0
2517480,5822460,6560,40,40,40,0.0745,51,0,0.0002,322.7936,0
2517480,5822500,6440,40,40,40,0.0745,51,0,0.0005,4768,0
2517480,5822500,6480,40,40,40,0.0745,51,0,0.0005,4768,0
2517480,5822500,6520,40,40,40,0.0745,51,0,0.0002,4768,0
2517480,5822500,6560,40,40,40,0.0745,51,0,0.0002,416.7232,0
2517480,5822540,6440,40,40,40,0.0745,51,0,0.0005,4768,0
2517480,5822540,6480,40,40,40,0.0745,51,0,0.0013,4768,0
2517480,5822540,6520,40,40,40,0.0745,51,0,0.0002,4768,0
2517480,5822540,6560,40,40,40,0.0745,51,0,0.0013,503.024,0
2517520,5822420,6440,40,40,40,0.0745,51,0,0.0002,4768,0
2517520,5822420,6480,40,40,40,0.0745,51,0,0.0004,4768,0
2517520,5822420,6520,40,40,40,0.0745,51,0,0.0002,4768,0
2517520,5822420,6560,40,40,40,0.0745,51,0,0.0003,232.6784,0
2517520,5822460,6440,40,40,40,0.0745,51,0,0.0005,4768,0
2517520,5822460,6480,40,40,40,0.0745,51,0,0.0009,4768,0
2517520,5822460,6520,40,40,40,0.0745,51,0,0.0003,4768,0
2517520,5822460,6560,40,40,40,0.0745,51,0,0.0002,334.2368,0
2517520,5822500,6440,40,40,40,0.0745,51,0,0.0007,4768,0
2517520,5822500,6480,40,40,40,0.0745,51,0,0.001,4768,0
2517520,5822500,6520,40,40,40,0.0745,51,0,0.0003,4768,0
2517520,5822500,6560,40,40,40,0.0769,51,0,0.0003,448.84992,0
2517520,5822540,6440,40,40,40,0.0745,51,0,0.0008,4768,0
2517520,5822540,6480,40,40,40,0.0745,51,0,0.0014,4768,0
2517520,5822540,6520,40,40,40,0.0745,51,0,0.0005,4768,0
2517520,5822540,6560,40,40,40,0.0745,51,0,0.0011,533.5392,0
2517560,5822420,6440,40,40,40,0.0745,51,0,0.0002,4768,0
2517560,5822420,6480,40,40,40,0.0745,51,0,0.0001,4768,0
2517560,5822420,6520,40,40,40,0.0745,51,0,0.0003,4768,0
2517560,5822420,6560,40,40,40,0.0745,51,0,0.0002,178.3232,0
2517560,5822460,6440,40,40,40,0.0745,51,0,0.0006,4768,0
2517560,5822460,6480,40,40,40,0.0745,51,0,0.0007,4768,0
2517560,5822460,6520,40,40,40,0.0745,51,0,0.0002,4768,0
2517560,5822460,6560,40,40,40,0.0745,51,0,0.0004,277.0208,0
2517560,5822500,6440,40,40,40,0.0745,51,0,0.0008,4768,0
2517560,5822500,6480,40,40,40,0.0745,51,0,0.0009,4768,0
2517560,5822500,6520,40,40,40,0.0745,51,0,0.0003,4768,0
2517560,5822500,6560,40,40,40,0.0745,51,0,0.0004,376.1952,0
2517560,5822540,6440,40,40,40,0.0745,51,0,0.0045,4768,0
2517560,5822540,6480,40,40,40,0.0745,51,0,0.0018,4768,0
2517560,5822540,6520,40,40,40,0.0745,51,0,0.0023,4768,0
2517560,5822540,6560,40,40,40,0.0745,51,0,0.0012,482.5216,0
2517600,5822420,6440,40,40,40,0.0745,51,0,0.0002,4768,0
2517600,5822420,6480,40,40,40,0.0745,51,0,0.0001,4768,0
2517600,5822420,6520,40,40,40,0.0745,51,0,0.0002,4768,0
2517600,5822420,6560,40,40,40,0.0745,51,0,0.0001,83.9168,0
2517600,5822460,6440,40,40,40,0.0745,51,0,0.0002,4768,0
2517600,5822460,6480,40,40,40,0.0745,51,0,0.0001,4768,0
2517600,5822460,6520,40,40,40,0.0745,51,0,0.0002,4768,0
2517600,5822460,6560,40,40,40,0.0745,51,0,0.0001,183.0912,0
2517600,5822500,6440,40,40,40,0.0745,51,0,0.0013,4768,0
2517600,5822500,6480,40,40,40,0.0745,51,0,0.0012,4768,0
2517600,5822500,6520,40,40,40,0.0745,51,0,0.0003,4768,0
2517600,5822500,6560,40,40,40,0.0745,51,0,0.0003,281.7888,0
2517600,5822540,6440,40,40,40,0.0745,51,0,0.0057,4768,0
2517600,5822540,6480,40,40,40,0.0745,51,0,0.006,4768,0
2517600,5822540,6520,40,40,40,0.0745,51,0,0.0028,4768,0
2517600,5822540,6560,40,40,40,0.0745,51,0,0.0037,416.7232,0
2517480,5822580,6160,40,40,40,0.0745,50,100,0.0079,4768,26.36704
2517480,5822580,6200,40,40,40,0.0745,50,100,0.0386,4768,128.83136
2517480,5822580,6240,40,40,40,0.0745,50,100,0.0435,4768,145.1856
2517480,5822620,6160,40,40,40,0.0745,50,100,0.0068,4768,22.69568
2517480,5822620,6200,40,40,40,0.0745,50,100,0.0218,4768,72.75968
2517480,5822620,6240,40,40,40,0.0745,50,100,0.0469,4768,156.53344
2517480,5822660,6160,40,40,40,0.0769,44,100,0.0087,4921.6,29.972544
2517480,5822660,6200,40,40,40,0.0745,50,100,0.0141,4768,47.06016
2517480,5822660,6240,40,40,40,0.0745,50,100,0.0218,4768,72.75968
2517480,5822700,6160,40,40,40,0.0769,44,100,0.007,4921.6,24.11584
2517480,5822700,6200,40,40,40,0.0769,44,100,0.01,4921.6,34.4512
2517480,5822700,6240,40,40,40,0.0745,50,100,0.0207,4768,69.08832
2517520,5822580,6120,40,40,40,0.0769,44,100,0.0128,4921.6,44.097536
2517520,5822580,6160,40,40,40,0.0745,50,100,0.0189,4768,63.08064
2517520,5822580,6200,40,40,40,0.0745,50,99.7,0.0387,4768,128.777625
2517520,5822580,6240,40,40,40,0.0745,50,100,0.0462,4768,154.19712
2517520,5822620,6160,40,40,40,0.0745,50,100,0.0196,4768,65.41696
2517520,5822620,6200,40,40,40,0.0745,50,100,0.0292,4768,97.45792
2517520,5822620,6240,40,40,40,0.0745,50,100,0.0348,4768,116.14848
2517520,5822660,6160,40,40,40,0.0769,44,100,0.0166,4921.6,57.188992
2517520,5822660,6200,40,40,40,0.0745,50,100,0.0292,4768,97.45792
2517520,5822660,6240,40,40,40,0.0745,50,100,0.0216,4768,72.09216
2517520,5822700,6160,40,40,40,0.0769,44,100,0.0096,4921.6,33.073152
2517520,5822700,6200,40,40,40,0.0769,44,100,0.0188,4921.6,64.768256
2517520,5822700,6240,40,40,40,0.0745,50,100,0.0213,4768,71.09088
2517560,5822580,6120,40,40,40,0.0769,44,100,0.0128,4921.6,44.097536
2517560,5822580,6160,40,40,40,0.0745,50,100,0.0189,4768,63.08064
2517560,5822580,6200,40,40,40,0.0745,50,83.28,0.0304,4768,0
2517560,5822580,6240,40,40,40,0.0745,50,100,0.0434,4768,144.85184
2517560,5822620,6120,40,40,40,0.0769,44,100,0.0149,4921.6,51.332288
2517560,5822620,6160,40,40,40,0.0745,50,100,0.0206,4768,68.75456
2517560,5822620,6200,40,40,40,0.0745,50,100,0.0242,4768,80.76992
2517560,5822620,6240,40,40,40,0.0745,50,100,0.019,4768,63.4144
2517560,5822660,6160,40,40,40,0.0769,44,100,0.0216,4921.6,74.414592
2517560,5822660,6200,40,40,40,0.0745,50,100,0.0235,4768,78.4336
2517560,5822660,6240,40,40,40,0.0745,50,100,0.0243,4768,81.10368
2517560,5822700,6160,40,40,40,0.0769,44,100,0.0166,4921.6,57.188992
2517560,5822700,6200,40,40,40,0.0769,44,100,0.0116,4921.6,39.963392
2517560,5822700,6240,40,40,40,0.0745,50,100,0.0236,4768,78.76736
2517600,5822580,6120,40,40,40,0.0769,44,100,0.0273,4921.6,94.051776
2517600,5822580,6160,40,40,40,0.0745,50,99.31,0.0187,4768,61.982469
2517600,5822580,6200,40,40,40,0.0745,50,95.71,0.0156,4768,49.832905
2517600,5822580,6240,40,40,40,0.0745,50,100,0.0327,4768,109.13952
2517600,5822620,6120,40,40,40,0.0769,44,100,0.0175,4921.6,60.2896
2517600,5822620,6160,40,40,40,0.0745,50,100,0.0255,4768,85.1088
2517600,5822620,6200,40,40,40,0.0745,50,100,0.0207,4768,69.08832
2517600,5822620,6240,40,40,40,0.0745,50,100,0.0177,4768,59.07552
2517600,5822660,6160,40,40,40,0.0769,44,100,0.0253,4921.6,87.161536
2517600,5822660,6200,40,40,40,0.0745,50,100,0.0226,4768,75.42976
2517600,5822660,6240,40,40,40,0.0745,50,100,0.0232,4768,77.43232
2517600,5822700,6160,40,40,40,0.0769,44,100,0.0203,4921.6,69.935936
2517600,5822700,6200,40,40,40,0.0769,51,100,0.0115,4921.6,39.61888
2517600,5822700,6240,40,40,40,0.0745,50,100,0.0094,4768,31.37344
2517480,5822580,6280,40,40,40,0.0745,50,86.17,0.0132,4768,37.963331
2517480,5822580,6320,40,40,40,0.0745,51,0,0.0142,4768,0
2517480,5822580,6360,40,40,40,0.0745,51,0,0.002,4768,0
2517480,5822580,6400,40,40,40,0.0745,51,0,0.0155,4768,0
2517480,5822620,6280,40,40,40,0.0745,50,87.31,0.0259,4768,75.474117
2517480,5822620,6320,40,40,40,0.0745,51,0,0.0078,4768,0
2517480,5822620,6360,40,40,40,0.0745,51,0,0.0127,4768,0
2517480,5822620,6400,40,40,40,0.0745,51,0,0.004,4768,0
2517480,5822660,6280,40,40,40,0.0745,50,100,0.0189,4768,63.08064
2517480,5822660,6320,40,40,40,0.0745,51,0,0.0079,4768,0
2517480,5822660,6360,40,40,40,0.0745,51,0,0.0098,4768,0
2517480,5822660,6400,40,40,40,0.0745,51,0,0.0033,4768,0
2517480,5822700,6280,40,40,40,0.0745,50,100,0.0224,4768,74.76224
2517480,5822700,6320,40,40,40,0.0769,51,78.63,0.0042,4921.6,11.377371
2517480,5822700,6360,40,40,40,0.0745,51,0,0.0095,4768,0
2517480,5822700,6400,40,40,40,0.0745,51,0,0.0034,4768,0
2517520,5822580,6280,40,40,40,0.0745,50,91.95,0.0341,4768,104.650281
2517520,5822580,6320,40,40,40,0.0745,51,0,0.0227,4768,0
2517520,5822580,6360,40,40,40,0.0745,51,0,0.0166,4768,0
2517520,5822580,6400,40,40,40,0.0745,51,0,0.0179,4768,0
2517520,5822620,6280,40,40,40,0.0745,50,93.76,0.0308,4768,96.38348
2517520,5822620,6320,40,40,40,0.0745,51,0,0.0121,4768,0
2517520,5822620,6360,40,40,40,0.0745,51,0,0.0129,4768,0
2517520,5822620,6400,40,40,40,0.0745,51,0,0.0046,4768,0
2517520,5822660,6280,40,40,40,0.0745,50,100,0.0187,4768,62.41312
2517520,5822660,6320,40,40,40,0.0769,51,0,0.0061,4921.6,0
2517520,5822660,6360,40,40,40,0.0745,51,0,0.012,4768,0
2517520,5822660,6400,40,40,40,0.0745,51,0,0.0002,4768,0
2517520,5822700,6280,40,40,40,0.0745,50,100,0.0068,4768,22.69568
2517520,5822700,6320,40,40,40,0.0769,51,96.04,0.0155,4921.6,51.284745
2517520,5822700,6360,40,40,40,0.0745,51,0,0.0023,4768,0
2517520,5822700,6400,40,40,40,0.0745,51,0,0.0001,4768,0
2517560,5822580,6280,40,40,40,0.0745,50,100,0.0341,4768,113.81216
2517560,5822580,6320,40,40,40,0.0745,51,0,0.0227,4768,0
2517560,5822580,6360,40,40,40,0.0745,51,0,0.0201,4768,0
2517560,5822580,6400,40,40,40,0.0745,51,0,0.0179,4768,0
2517560,5822620,6280,40,40,40,0.0745,50,100,0.0239,4768,79.76864
2517560,5822620,6320,40,40,40,0.0769,51,0,0.0099,4921.6,0
2517560,5822620,6360,40,40,40,0.0745,51,0,0.008,4768,0
2517560,5822620,6400,40,40,40,0.0745,51,0,0.0004,4768,0
2517560,5822660,6280,40,40,40,0.0745,50,100,0.0041,4768,13.68416
2517560,5822660,6320,40,40,40,0.0769,51,92.37,0.0155,4921.6,49.324989
2517560,5822660,6360,40,40,40,0.0745,51,0,0.0023,4768,0
2517560,5822660,6400,40,40,40,0.0745,51,0,0.0001,4768,0
2517560,5822700,6280,40,40,40,0.0745,50,100,0.0086,4768,28.70336
2517560,5822700,6320,40,40,40,0.0769,51,100,0.0091,4921.6,31.350592
2517560,5822700,6360,40,40,40,0.0769,51,0,0.0009,4921.6,0
2517560,5822700,6400,40,40,40,0.0745,51,0,0.0001,4768,0
2517600,5822580,6280,40,40,40,0.0745,50,100,0.0331,4768,110.47456
2517600,5822580,6320,40,40,40,0.0769,51,81.94,0.0205,4921.6,57.870092
2517600,5822580,6360,40,40,40,0.0745,51,0,0.0042,4768,0
2517600,5822580,6400,40,40,40,0.0745,51,0,0.014,4768,0
2517600,5822620,6280,40,40,40,0.0745,50,100,0.0192,4768,64.08192
2517600,5822620,6320,40,40,40,0.0769,51,91.84,0.0108,4921.6,34.171181
2517600,5822620,6360,40,40,40,0.0745,51,0,0.0098,4768,0
2517600,5822620,6400,40,40,40,0.0745,51,0,0.0038,4768,0
2517600,5822660,6280,40,40,40,0.0745,50,100,0.0151,4768,50.39776
2517600,5822660,6320,40,40,40,0.0769,51,100,0.0119,4921.6,40.996928
2517600,5822660,6360,40,40,40,0.0769,51,72.92,0.0013,4921.6,0
2517600,5822660,6400,40,40,40,0.0745,51,0,0.0001,4768,0
2517600,5822700,6280,40,40,40,0.0745,50,100,0.0079,4768,26.36704
2517600,5822700,6320,40,40,40,0.0769,51,100,0.0028,4921.6,0
2517600,5822700,6360,40,40,40,0.0769,51,99.1,0.0014,4921.6,0
2517600,5822700,6400,40,40,40,0.0769,51,0,0.0001,4921.6,0
2517480,5822580,6440,40,40,40,0.0745,51,0,0.0003,4768,0
2517480,5822580,6480,40,40,40,0.0745,51,0,0.0014,4768,0
2517480,5822580,6520,40,40,40,0.0745,51,0,0.0004,4768,0
2517480,5822580,6560,40,40,40,0.0745,51,0,0.0017,579.7888,0
2517480,5822620,6440,40,40,40,0.0745,51,0,0.0041,4768,0
2517480,5822620,6480,40,40,40,0.0745,51,0,0.0011,4768,0
2517480,5822620,6520,40,40,40,0.0745,51,0,0.0004,4768,0
2517480,5822620,6560,40,40,40,0.0745,51,0,0.0016,596,0
2517480,5822660,6440,40,40,40,0.0745,51,0,0.0011,4768,0
2517480,5822660,6480,40,40,40,0.0745,51,0,0.0007,4768,0
2517480,5822660,6520,40,40,40,0.0745,51,0,0.0003,4765.616,0
2517480,5822660,6560,40,40,40,0.0745,51,0,0.0011,643.68,0
2517480,5822700,6440,40,40,40,0.0745,51,0,0.0012,4768,0
2517480,5822700,6480,40,40,40,0.0745,51,0,0.001,4768,0
2517480,5822700,6520,40,40,40,0.0745,51,0,0.0003,4209.1904,0
2517480,5822700,6560,40,40,40,0.0745,51,0,0.0008,424.352,0
2517520,5822580,6440,40,40,40,0.0745,51,0,0.0045,4768,0
2517520,5822580,6480,40,40,40,0.0745,51,0,0.0019,4768,0
2517520,5822580,6520,40,40,40,0.0745,51,0,0.0019,4768,0
2517520,5822580,6560,40,40,40,0.0745,51,0,0.0019,713.7696,0
2517520,5822620,6440,40,40,40,0.0745,51,0,0.0008,4768,0
2517520,5822620,6480,40,40,40,0.0745,51,0,0.0016,4768,0
2517520,5822620,6520,40,40,40,0.0745,51,0,0.0018,4768,0
2517520,5822620,6560,40,40,40,0.0745,51,0,0.0029,645.5872,0
2517520,5822660,6440,40,40,40,0.0745,51,0,0.0002,4768,0
2517520,5822660,6480,40,40,40,0.0745,51,0,0.0008,4768,0
2517520,5822660,6520,40,40,40,0.0745,51,0,0.0003,4247.8112,0
2517520,5822660,6560,40,40,40,0.0745,51,0,0.0024,452.4832,0
2517520,5822700,6440,40,40,40,0.0745,51,0,0.0002,4768,0
2517520,5822700,6480,40,40,40,0.0745,51,0,0.0004,3723.808,0
2517520,5822700,6520,40,40,40,0.0745,51,0,0.0001,1096.64,0
2517560,5822580,6440,40,40,40,0.0745,51,0,0.006,4768,0
2517560,5822580,6480,40,40,40,0.0745,51,0,0.0017,4768,0
2517560,5822580,6520,40,40,40,0.0745,51,0,0.0031,4768,0
2517560,5822580,6560,40,40,40,0.0745,51,0,0.0035,593.1392,0
2517560,5822620,6440,40,40,40,0.0745,51,0,0.0003,4768,0
2517560,5822620,6480,40,40,40,0.0745,51,0,0.0016,4768,0
2517560,5822620,6520,40,40,40,0.0745,51,0,0.0029,4726.5184,0
2517560,5822620,6560,40,40,40,0.0745,51,0,0.0052,535.4464,0
2517560,5822660,6440,40,40,40,0.0745,51,0,0.0002,4768,0
2517560,5822660,6480,40,40,40,0.0745,51,0,0.0007,4253.056,0
2517560,5822660,6520,40,40,40,0.0745,51,0,0.0024,1840.9248,0
2517560,5822660,6560,40,40,40,0.0745,51,0,0.0038,41.0048,0
2517560,5822700,6440,40,40,40,0.0745,51,0,0.0001,4601.5968,0
2517560,5822700,6480,40,40,40,0.0745,51,0,0.0005,929.76,0
2517600,5822580,6440,40,40,40,0.0745,51,0,0.0051,4768,0
2517600,5822580,6480,40,40,40,0.0745,51,0,0.006,4768,0
2517600,5822580,6520,40,40,40,0.0745,51,0,0.0042,4768,0
2517600,5822580,6560,40,40,40,0.0745,51,0,0.0043,567.392,0
2517600,5822620,6440,40,40,40,0.0745,51,0,0.001,4768,0
2517600,5822620,6480,40,40,40,0.0745,51,0,0.0018,4768,0
2517600,5822620,6520,40,40,40,0.0745,51,0,0.0039,3268.464,0
2517600,5822620,6560,40,40,40,0.0745,51,0,0.0056,47.2032,0
2517600,5822660,6440,40,40,40,0.0745,51,0,0.0001,4768,0
2517600,5822660,6480,40,40,40,0.0745,51,0,0.0009,3032.9248,0
2517600,5822660,6520,40,40,40,0.0745,51,0,0.0024,179.7536,0
2517600,5822700,6440,40,40,40,0.0745,51,0,0.0001,3943.136,0
2517600,5822700,6480,40,40,40,0.0745,51,0,0.0005,154.4832,0
2517480,5822740,6200,40,40,40,0.0769,44,100,0.0121,4921.6,41.685952
2517480,5822740,6240,40,40,40,0.0745,50,100,0.0149,4768,49.73024
2517480,5822780,6200,40,40,40,0.0769,44,100,0.0128,4921.6,44.097536
2517480,5822780,6240,40,40,40,0.0745,50,100,0.0179,4768,59.74304
2517480,5822820,6200,40,40,40,0.0769,44,100,0.0099,4921.6,34.106688
2517480,5822820,6240,40,40,40,0.0745,50,100,0.0155,4768,51.7328
2517480,5822860,6240,40,40,40,0.0745,50,100,0.0155,4768,51.7328
2517520,5822740,6160,40,40,40,0.0769,44,100,0.0065,4921.6,22.39328
